전용면적,층,지하철역,지하철거리,환율,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),일일가격
62.48,6,동대입구역,347.6796584148718,1265.7,99,33,57,28,100.4579538787936,9.0625
84.87999999999998,2,신금호역,358.1312622656157,1265.7,47,17,24,13,392.9343565790587,25.625
84.87999999999998,9,버티고개역,153.7732236879109,1265.7,30,13,28,6,38.78579684636771,27.63888888888889
62.48,6,동대입구역,347.6796584148718,1265.7,99,33,57,28,100.4579538787936,9.0625
62.48,6,동대입구역,347.6796584148718,1265.7,99,33,57,28,100.4579538787936,9.0625
40.9,16,회현(남대문시장)역,310.7749620679906,1265.7,163,48,118,11,85.65990388873333,21.958333333333332
82.61,6,충무로역,280.85980054223285,1261.8,131,36,71,27,177.86168819127246,17.395833333333332
57.63,10,신금호역,358.1312622656157,1261.8,47,17,24,13,392.9343565790587,15.625
82.61,6,충무로역,280.85980054223285,1261.8,131,36,71,27,177.86168819127246,17.395833333333332
17.7034,7,시청역,300.9137610337463,1261.8,143,42,101,11,230.68420809566103,15.3125
122.7,6,회현(남대문시장)역,219.1012691707696,1261.8,163,50,119,11,184.96757304494523,67.29166666666667
166.24,25,명동역,325.43124752086374,1261.8,175,51,123,11,53.1320517975455,53.99305555555555
19.06,10,약수역,121.62177508889047,1261.8,52,16,29,8,97.22627239547982,13.819444444444445
59.94,15,신설동역,533.615752338311,1261.8,21,7,4,23,99.42774589932525,18.194444444444446
166.24,25,명동역,325.43124752086374,1261.8,175,51,123,11,53.1320517975455,53.99305555555555
25.99,8,신당역,58.061356897640906,1261.8,43,14,17,31,187.3336720760136,16.697916666666668
18.86,3,약수역,121.62177508889047,1261.8,52,16,29,8,97.22627239547982,14.409722222222221
59.94,33,신설동역,533.615752338311,1261.8,21,7,4,23,99.42774589932525,29.097222222222225
79.11,4,신당역,642.5304144954268,1261.8,27,9,13,16,145.0156737035655,9.774305555555555
84.98659999999998,13,서울역,421.6932281404668,1272.7,74,30,74,4,168.61624434442572,35.625
84.98659999999998,13,서울역,421.6932281404668,1272.7,74,30,74,4,168.61624434442572,35.625
27.8,12,을지로4가역,392.999295768528,1272.7,108,36,53,32,62.70948034329486,18.819444444444446
84.98659999999998,13,서울역,421.6932281404668,1272.7,74,30,74,4,168.61624434442572,35.625
59.74,12,신당역,524.9534945478343,1272.7,44,15,23,27,264.0077328980435,29.097222222222225
66.6,15,신당역,642.5304144954268,1272.7,27,9,13,16,145.0156737035655,13.506944444444443
14.32,7,충정로(경기대입구)역,169.5458754048524,1272.7,90,31,86,5,152.21828755716365,10.409722222222223
84.98659999999998,13,서울역,421.6932281404668,1272.7,74,30,74,4,168.61624434442572,35.625
84.87999999999998,2,신금호역,358.1312622656157,1274.6,47,17,24,13,392.9343565790587,27.54861111111111
33.62,18,신설동역,533.615752338311,1274.6,21,7,4,23,99.42774589932525,4.530833333333333
33.62,20,신설동역,533.615752338311,1274.6,21,7,4,23,99.42774589932525,2.8333333333333335
33.62,25,신설동역,533.615752338311,1274.6,21,7,4,23,99.42774589932525,2.568784722222223
84.92,8,신설동역,533.615752338311,1274.6,21,7,4,23,99.42774589932525,19.895833333333332
137.53,13,회현(남대문시장)역,219.1012691707696,1274.6,163,50,119,11,184.96757304494523,83.69791666666667
30.4927,3,상왕십리역,413.01287042336577,1274.6,18,7,4,22,17.8702147977542,13.138888888888888
36.34,4,충정로(경기대입구)역,169.5458754048524,1274.6,90,31,86,5,152.21828755716365,7.472222222222222
15.97,7,신당역,338.52745922576685,1274.6,23,7,4,23,33.55971284644064,11.076388888888888
84.87999999999998,7,버티고개역,153.7732236879109,1274.6,30,13,28,6,38.78579684636771,19.555555555555557
59.94,14,버티고개역,153.7732236879109,1274.6,30,13,28,6,38.78579684636771,23.5625
16.37,16,신당역,363.603136827756,1275.5,23,7,4,23,29.19137096272764,10.243055555555555
59.94,3,버티고개역,153.7732236879109,1275.5,30,13,28,6,38.78579684636771,25.729166666666668
84.97199999999998,8,충정로(경기대입구)역,546.5467807347819,1275.5,47,20,55,4,161.22384425777142,60.763888888888886
84.98659999999998,14,서울역,421.6932281404668,1275.5,74,30,74,4,168.61624434442572,25.798611111111114
84.98659999999998,14,서울역,421.6932281404668,1275.5,74,30,74,4,168.61624434442572,25.798611111111114
114.88,8,버티고개역,153.7732236879109,1277.0,30,13,28,6,38.78579684636771,49.09722222222222
117.742,26,충정로(경기대입구)역,361.7916452355358,1277.0,120,35,90,8,23.8510160033185,60.763888888888886
33.62,21,신설동역,533.615752338311,1277.0,21,7,4,23,99.42774589932525,2.5921875
33.62,33,신설동역,533.615752338311,1277.0,21,7,4,23,99.42774589932525,3.9557291666666665
24.3931,10,상왕십리역,413.01287042336577,1277.0,18,7,4,22,17.8702147977542,10.909722222222221
84.95999999999998,2,청구역,148.0705761514984,1277.0,63,20,29,31,70.23484133934264,44.93055555555555
22.67,3,충정로(경기대입구)역,169.5458754048524,1286.4,90,31,86,5,152.21828755716365,12.909722222222221
84.9,21,신설동역,533.615752338311,1286.4,21,7,4,23,99.42774589932525,32.291666666666664
84.97,19,신설동역,533.615752338311,1286.4,21,7,4,23,99.42774589932525,31.048611111111104
76.83,1,충정로(경기대입구)역,86.42285253868776,1286.4,73,29,74,4,66.59799483216813,10.798611111111109
76.83,1,충정로(경기대입구)역,86.42285253868776,1286.4,73,29,74,4,66.59799483216813,10.798611111111109
84.9,21,신설동역,533.615752338311,1286.4,21,7,4,23,99.42774589932525,32.291666666666664
84.98659999999998,8,서울역,421.6932281404668,1286.4,74,30,74,4,168.61624434442572,34.791666666666664
158.97,22,명동역,325.43124752086374,1286.4,175,51,123,11,53.1320517975455,100.0
22.75,10,을지로4가역,403.946236658601,1286.4,101,37,51,31,72.19381704190464,13.243055555555555
59.94,18,신설동역,533.615752338311,1286.4,21,7,4,23,99.42774589932525,24.04861111111111
72.9932,10,충정로(경기대입구)역,546.5467807347819,1286.4,47,20,55,4,161.22384425777142,35.55555555555555
16.37,17,신당역,363.603136827756,1286.4,23,7,4,23,29.19137096272764,10.243055555555555
59.94,9,버티고개역,153.7732236879109,1286.4,30,13,28,6,38.78579684636771,20.548611111111114
12.43,9,을지로4가역,351.93310458901897,1286.4,90,33,49,30,111.17973797505265,10.743055555555555
22.75,13,을지로4가역,403.946236658601,1286.0,101,37,51,31,72.19381704190464,10.381944444444443
83.94,6,신당역,381.6185556863613,1286.0,50,16,26,30,157.30676639640637,28.729166666666668
24.96,13,신당역,58.061356897640906,1286.0,43,14,17,31,187.3336720760136,15.076388888888886
59.94,11,버티고개역,153.7732236879109,1281.6,30,13,28,6,38.78579684636771,23.76388888888889
84.87999999999998,18,버티고개역,153.7732236879109,1281.6,30,13,28,6,38.78579684636771,30.486111111111114
84.87999999999998,11,신금호역,358.1312622656157,1281.6,47,17,24,13,392.9343565790587,27.54861111111111
59.94,11,버티고개역,153.7732236879109,1281.6,30,13,28,6,38.78579684636771,22.26388888888889
59.91,30,신설동역,533.615752338311,1281.6,21,7,4,23,99.42774589932525,21.097222222222218
84.95,13,충정로(경기대입구)역,86.42285253868776,1281.6,73,29,74,4,66.59799483216813,28.333333333333332
59.91,24,신설동역,533.615752338311,1281.6,21,7,4,23,99.42774589932525,25.694444444444443
84.87999999999998,7,버티고개역,153.7732236879109,1281.6,30,13,28,6,38.78579684636771,33.81944444444445
160.505,27,충무로역,352.7013286255665,1277.2,104,36,55,33,129.0802746938073,100.0
84.87999999999998,7,버티고개역,153.7732236879109,1269.3,30,13,28,6,38.78579684636771,29.65625
31.59,9,충정로(경기대입구)역,297.14149153187014,1269.3,68,27,71,4,274.970024395487,2.4686805555555558
84.97,11,신당역,524.9534945478343,1274.6,44,15,23,27,264.0077328980435,15.416666666666666
84.98659999999998,3,서울역,421.6932281404668,1274.6,74,30,74,4,168.61624434442572,19.565972222222218
19.95,3,충정로(경기대입구)역,169.5458754048524,1274.6,90,31,86,5,152.21828755716365,12.076388888888888
84.87999999999998,5,버티고개역,153.7732236879109,1274.6,30,13,28,6,38.78579684636771,27.54861111111111
59.94,9,버티고개역,153.7732236879109,1274.6,30,13,28,6,38.78579684636771,14.375
59.94,1,버티고개역,153.7732236879109,1274.6,30,13,28,6,38.78579684636771,15.479166666666666
17.7034,6,시청역,300.9137610337463,1274.6,143,42,101,11,230.68420809566103,19.0625
59.98,10,신금호역,472.8633597877952,1274.6,55,17,24,29,25.03257628178961,25.76388888888889
84.9,21,신설동역,533.615752338311,1274.6,21,7,4,23,99.42774589932525,30.048611111111104
59.91,26,신설동역,533.615752338311,1274.6,21,7,4,23,99.42774589932525,15.444444444444443
42.3686,10,서대문역,377.9433754112008,1274.6,140,40,99,9,109.10882594405582,15.173611111111109
42.3686,10,서대문역,377.9433754112008,1274.6,140,40,99,9,109.10882594405582,15.173611111111109
59.943,9,충정로(경기대입구)역,546.5467807347819,1274.6,47,20,55,4,161.22384425777142,46.21527777777778
59.943,9,충정로(경기대입구)역,546.5467807347819,1274.6,47,20,55,4,161.22384425777142,46.21527777777778
31.59,13,충정로(경기대입구)역,297.14149153187014,1274.6,68,27,71,4,274.970024395487,3.5557986111111113
113.46,24,회현(남대문시장)역,310.7749620679906,1269.5,163,48,118,11,85.65990388873333,80.48611111111111
39.9541,10,충정로(경기대입구)역,570.352209953056,1269.5,39,20,55,4,201.7103826031684,13.268090277777778
121.14,10,신당역,642.5304144954268,1269.5,27,9,13,16,145.0156737035655,13.284722222222223
22.75,13,을지로4가역,403.946236658601,1269.5,101,37,51,31,72.19381704190464,11.5625
176.26,14,회현(남대문시장)역,219.1012691707696,1267.7,163,50,119,11,184.96757304494523,129.09722222222223
32.5619,11,상왕십리역,413.01287042336577,1267.7,18,7,4,22,17.8702147977542,14.138888888888888
15.55,12,신당역,76.31378679879745,1267.7,52,17,26,31,102.6009616168716,10.743055555555555
59.94,22,신설동역,533.615752338311,1267.7,21,7,4,23,99.42774589932525,20.097222222222218
84.97199999999998,20,충정로(경기대입구)역,546.5467807347819,1264.3,47,20,55,4,161.22384425777142,46.52777777777778
114.88,15,버티고개역,153.7732236879109,1264.3,30,13,28,6,38.78579684636771,27.256944444444443
84.87999999999998,18,버티고개역,153.7732236879109,1264.3,30,13,28,6,38.78579684636771,34.54861111111111
15.97,6,신당역,338.52745922576685,1266.4,23,7,4,23,33.55971284644064,9.548611111111109
56.2897,8,서대문역,377.9433754112008,1266.4,140,40,99,9,109.10882594405582,22.409722222222225
19.76,6,충무로역,399.4739356787322,1266.4,117,36,52,32,166.95499565803877,9.25
59.7,10,충정로(경기대입구)역,86.42285253868776,1266.4,73,29,74,4,66.59799483216813,27.04861111111111
103.49,30,회현(남대문시장)역,310.7749620679906,1266.4,163,48,118,11,85.65990388873333,75.24305555555556
117.742,14,충정로(경기대입구)역,361.7916452355358,1266.4,120,35,90,8,23.8510160033185,60.763888888888886
15.97,6,신당역,338.52745922576685,1266.4,23,7,4,23,33.55971284644064,9.548611111111109
84.87999999999998,2,신금호역,358.1312622656157,1266.4,47,17,24,13,392.9343565790587,32.43055555555555
23.94,15,동대문역사문화공원역,301.609724702947,1266.4,91,35,49,30,90.55520884320347,8.215277777777777
84.95,5,청구역,148.0705761514984,1266.4,63,20,29,31,70.23484133934264,22.055555555555557
84.87999999999998,2,신금호역,358.1312622656157,1266.4,47,17,24,13,392.9343565790587,32.43055555555555
59.85,2,청구역,453.60316695705785,1266.4,55,15,24,29,62.12000897583936,27.430555555555557
59.74,10,신당역,524.9534945478343,1266.4,44,15,23,27,264.0077328980435,27.291666666666668
117.0,12,신당역,524.9534945478343,1266.4,44,15,23,27,264.0077328980435,43.645833333333336
59.98,10,신금호역,472.8633597877952,1266.4,55,17,24,29,25.03257628178961,25.76388888888889
84.97199999999998,13,충정로(경기대입구)역,546.5467807347819,1256.9,47,20,55,4,161.22384425777142,37.98854166666667
84.9,24,신설동역,533.615752338311,1256.9,21,7,4,23,99.42774589932525,15.541666666666666
84.92,32,신설동역,533.615752338311,1256.9,21,7,4,23,99.42774589932525,37.04861111111111
84.89,22,신설동역,533.615752338311,1245.8,21,7,4,23,99.42774589932525,32.291666666666664
133.98,14,회현(남대문시장)역,310.7749620679906,1245.8,163,48,118,11,85.65990388873333,100.0
114.92,15,신금호역,358.1312622656157,1245.8,47,17,24,13,392.9343565790587,26.555555555555557
22.75,15,을지로4가역,403.946236658601,1238.4,101,37,51,31,72.19381704190464,12.743055555555555
84.89,13,신설동역,533.615752338311,1238.4,21,7,4,23,99.42774589932525,31.048611111111104
84.87999999999998,18,버티고개역,153.7732236879109,1238.4,30,13,28,6,38.78579684636771,28.381944444444443
22.75,15,을지로4가역,403.946236658601,1238.4,101,37,51,31,72.19381704190464,12.743055555555555
84.92,16,신설동역,533.615752338311,1251.2,21,7,4,23,99.42774589932525,32.291666666666664
84.87999999999998,17,버티고개역,153.7732236879109,1251.2,30,13,28,6,38.78579684636771,28.819444444444446
84.95,13,신당역,281.09224807306543,1251.2,24,8,4,23,82.61857382160969,35.76388888888888
40.95,3,충정로(경기대입구)역,169.5458754048524,1251.2,90,31,86,5,152.21828755716365,16.229166666666668
113.46,29,회현(남대문시장)역,310.7749620679906,1251.2,163,48,118,11,85.65990388873333,81.21527777777779
113.46,10,회현(남대문시장)역,310.7749620679906,1251.2,163,48,118,11,85.65990388873333,83.33333333333333
59.94,6,버티고개역,153.7732236879109,1251.2,30,13,28,6,38.78579684636771,27.430555555555557
84.9791,2,충정로(경기대입구)역,546.5467807347819,1251.2,47,20,55,4,161.22384425777142,43.52777777777778
84.94,18,신당역,281.09224807306543,1251.2,24,8,4,23,82.61857382160969,22.291666666666668
84.9791,2,충정로(경기대입구)역,546.5467807347819,1251.2,47,20,55,4,161.22384425777142,41.194444444444436
59.95,1,신당역,524.9534945478343,1251.2,44,15,23,27,264.0077328980435,23.958333333333332
114.92,6,신금호역,358.1312622656157,1251.2,47,17,24,13,392.9343565790587,30.763888888888882
20.06,6,약수역,265.6947025779178,1251.2,39,13,28,6,39.65870504622261,8.819444444444443
32.76,1,버티고개역,153.7732236879109,1241.1,30,13,28,6,38.78579684636771,1.9171180555555558
111.224,15,신당역,191.4923447599134,1241.1,24,8,5,23,60.78809230054661,36.006944444444436
84.84,1,버티고개역,238.7738491675192,1241.1,35,14,37,6,199.08089827563205,46.71527777777778
84.95999999999998,15,청구역,148.0705761514984,1241.1,63,20,29,31,70.23484133934264,18.895833333333332
84.93,3,버티고개역,238.7738491675192,1241.1,35,14,37,6,199.08089827563205,28.194444444444443
84.93,3,버티고개역,238.7738491675192,1241.1,35,14,37,6,199.08089827563205,28.194444444444443
59.91,18,신설동역,533.615752338311,1257.1,21,7,4,23,99.42774589932525,26.215277777777775
69.5135,6,서대문역,377.9433754112008,1257.1,140,40,99,9,109.10882594405582,47.88194444444445
59.94,1,버티고개역,153.7732236879109,1257.1,30,13,28,6,38.78579684636771,27.395833333333332
24.2,5,동대문역사문화공원역,356.66310340976054,1255.4,91,35,49,30,133.71080905767624,11.076388888888888
84.84999999999998,11,신당역,524.9534945478343,1255.4,44,15,23,27,264.0077328980435,28.930555555555557
31.59,3,충정로(경기대입구)역,297.14149153187014,1255.4,68,27,71,4,274.970024395487,1.667152777777778
84.97,5,신당역,524.9534945478343,1257.6,44,15,23,27,264.0077328980435,15.59722222222222
59.93,14,충정로(경기대입구)역,86.42285253868776,1257.6,73,29,74,4,66.59799483216813,16.909722222222218
59.94,4,버티고개역,153.7732236879109,1257.6,30,13,28,6,38.78579684636771,23.5625
59.94,8,버티고개역,153.7732236879109,1257.6,30,13,28,6,38.78579684636771,29.54861111111111
84.87999999999998,9,버티고개역,153.7732236879109,1257.6,30,13,28,6,38.78579684636771,27.54861111111111
21.04,7,충무로역,399.4739356787322,1257.6,117,36,52,32,166.95499565803877,14.909722222222221
84.9774,8,서울역,376.5303456813306,1257.6,67,24,65,4,37.0031250698845,41.21527777777777
84.87999999999998,15,버티고개역,153.7732236879109,1257.6,30,13,28,6,38.78579684636771,30.173611111111104
84.95,15,충정로(경기대입구)역,86.42285253868776,1266.0,73,29,74,4,66.59799483216813,17.881944444444446
95.8,16,충무로역,197.7903468724876,1266.0,129,37,71,25,65.48284525938637,4.788194444444445
17.7034,6,시청역,300.9137610337463,1266.0,143,42,101,11,230.68420809566103,17.395833333333332
17.04,4,충정로(경기대입구)역,169.5458754048524,1266.0,90,31,86,5,152.21828755716365,11.909722222222221
79.11,6,신당역,642.5304144954268,1289.7,27,9,13,16,145.0156737035655,13.472222222222223
21.04,3,충무로역,399.4739356787322,1289.7,117,36,52,32,166.95499565803877,9.930555555555555
32.76,13,버티고개역,153.7732236879109,1289.7,30,13,28,6,38.78579684636771,3.535625
32.67,17,신금호역,358.1312622656157,1289.7,47,17,24,13,392.9343565790587,2.6811458333333333
37.54,13,신당역,524.9534945478343,1291.3,44,15,23,27,264.0077328980435,3.733298611111111
137.53,8,회현(남대문시장)역,219.1012691707696,1291.3,163,50,119,11,184.96757304494523,37.526041666666664
84.39,12,청구역,453.60316695705785,1291.3,55,15,24,29,62.12000897583936,33.194444444444436
114.92,12,신금호역,358.1312622656157,1284.1,47,17,24,13,392.9343565790587,39.097222222222214
52.46,9,동대입구역,522.9444304920572,1284.1,115,37,59,31,185.86417386132544,18.576388888888886
52.46,9,동대입구역,522.9444304920572,1284.1,115,37,59,31,185.86417386132544,18.576388888888886
31.24,4,동대입구역,347.6796584148718,1284.1,99,33,57,28,100.4579538787936,11.743055555555555
27.27,4,상왕십리역,329.285131747168,1284.1,18,7,4,16,155.76315185597636,1.1055208333333333
59.91,23,신설동역,533.615752338311,1284.1,21,7,4,23,99.42774589932525,27.881944444444443
59.94,11,버티고개역,153.7732236879109,1284.1,30,13,28,6,38.78579684636771,23.598958333333332
15.55,11,신당역,76.31378679879745,1284.1,52,17,26,31,102.6009616168716,10.743055555555555
114.88,9,버티고개역,153.7732236879109,1284.1,30,13,28,6,38.78579684636771,23.168055555555554
84.95999999999998,5,신금호역,472.8633597877952,1284.1,55,17,24,29,25.03257628178961,28.194444444444443
84.87999999999998,7,신금호역,358.1312622656157,1284.1,47,17,24,13,392.9343565790587,27.54861111111111
72.88989999999998,19,충정로(경기대입구)역,546.5467807347819,1284.1,47,20,55,4,161.22384425777142,47.43055555555555
16.37,16,신당역,363.603136827756,1284.1,23,7,4,23,29.19137096272764,10.243055555555555
31.59,14,충정로(경기대입구)역,297.14149153187014,1287.5,68,27,71,4,274.970024395487,3.308125
16.69,5,신당역,462.5655163555446,1287.5,27,7,5,23,104.2561319628623,7.743055555555556
32.5619,11,상왕십리역,413.01287042336577,1287.5,18,7,4,22,17.8702147977542,14.138888888888888
26.94,7,신당역,481.0798927128401,1287.5,23,7,4,23,185.30777779512644,15.486111111111114
31.59,1,충정로(경기대입구)역,297.14149153187014,1287.5,68,27,71,4,274.970024395487,3.308125
33.62,33,신설동역,533.615752338311,1287.5,21,7,4,23,99.42774589932525,4.530833333333333
33.62,15,신설동역,533.615752338311,1287.5,21,7,4,23,99.42774589932525,2.8333333333333335
31.59,4,충정로(경기대입구)역,297.14149153187014,1287.5,68,27,71,4,274.970024395487,3.1872222222222217
31.59,4,충정로(경기대입구)역,297.14149153187014,1287.5,68,27,71,4,274.970024395487,3.308125
32.76,6,버티고개역,153.7732236879109,1287.5,30,13,28,6,38.78579684636771,2.9741319444444443
32.76,14,버티고개역,153.7732236879109,1287.5,30,13,28,6,38.78579684636771,1.5971875000000002
32.76,6,버티고개역,153.7732236879109,1287.5,30,13,28,6,38.78579684636771,2.9563194444444445
16.37,15,신당역,363.603136827756,1287.5,23,7,4,23,29.19137096272764,10.243055555555555
32.76,14,버티고개역,153.7732236879109,1287.5,30,13,28,6,38.78579684636771,2.9741319444444443
31.59,16,충정로(경기대입구)역,297.14149153187014,1287.5,68,27,71,4,274.970024395487,3.1872222222222217
31.59,14,충정로(경기대입구)역,297.14149153187014,1287.5,68,27,71,4,274.970024395487,3.1872222222222217
31.59,1,충정로(경기대입구)역,297.14149153187014,1287.5,68,27,71,4,274.970024395487,3.1872222222222217
84.92,23,신설동역,533.615752338311,1287.5,21,7,4,23,99.42774589932525,31.048611111111104
32.76,13,버티고개역,153.7732236879109,1287.5,30,13,28,6,38.78579684636771,2.9741319444444443
31.59,16,충정로(경기대입구)역,297.14149153187014,1287.5,68,27,71,4,274.970024395487,3.308125
59.94,7,버티고개역,153.7732236879109,1291.7,30,13,28,6,38.78579684636771,14.513888888888888
15.12,5,충정로(경기대입구)역,169.5458754048524,1291.7,90,31,86,5,152.21828755716365,10.909722222222221
18.6574,6,시청역,300.9137610337463,1291.7,143,42,101,11,230.68420809566103,16.944444444444446
93.51,4,버티고개역,172.94437351095854,1291.7,33,13,30,6,121.2985282990008,50.072916666666664
33.62,30,신설동역,533.615752338311,1291.7,21,7,4,23,99.42774589932525,4.530833333333333
33.62,30,신설동역,533.615752338311,1291.7,21,7,4,23,99.42774589932525,2.8333333333333335
114.9,28,신설동역,533.615752338311,1291.7,21,7,4,23,99.42774589932525,28.815972222222225
84.93,10,충정로(경기대입구)역,86.42285253868776,1291.7,73,29,74,4,66.59799483216813,29.881944444444443
35.79,12,청구역,148.0705761514984,1291.7,63,20,29,31,70.23484133934264,3.346979166666667
59.58,4,충무로역,269.89770332555275,1290.6,166,42,93,19,140.1028231176374,20.486111111111114
114.92,9,신금호역,358.1312622656157,1290.6,47,17,24,13,392.9343565790587,41.52777777777777
59.94,19,신설동역,533.615752338311,1290.6,21,7,4,23,99.42774589932525,25.229166666666668
59.58,4,충무로역,269.89770332555275,1290.6,166,42,93,19,140.1028231176374,20.486111111111114
145.1,7,청구역,453.60316695705785,1290.6,55,15,24,29,62.12000897583936,34.270833333333336
32.76,13,버티고개역,153.7732236879109,1290.6,30,13,28,6,38.78579684636771,2.9563194444444445
15.97,9,신당역,338.52745922576685,1290.6,23,7,4,23,33.55971284644064,11.076388888888888
16.37,16,신당역,363.603136827756,1290.6,23,7,4,23,29.19137096272764,8.715277777777777
32.76,3,버티고개역,153.7732236879109,1290.6,30,13,28,6,38.78579684636771,2.9741319444444443
32.76,13,버티고개역,153.7732236879109,1290.6,30,13,28,6,38.78579684636771,2.9741319444444443
32.76,13,버티고개역,153.7732236879109,1290.6,30,13,28,6,38.78579684636771,2.9741319444444443
32.76,16,버티고개역,153.7732236879109,1295.7,30,13,28,6,38.78579684636771,2.9741319444444443
113.46,20,회현(남대문시장)역,310.7749620679906,1295.7,163,48,118,11,85.65990388873333,81.21527777777779
31.59,11,충정로(경기대입구)역,297.14149153187014,1300.7,68,27,71,4,274.970024395487,3.1872222222222217
84.97,17,신설동역,533.615752338311,1300.7,21,7,4,23,99.42774589932525,27.604166666666668
35.79,8,청구역,148.0705761514984,1300.7,63,20,29,31,70.23484133934264,3.346979166666667
35.79,4,청구역,148.0705761514984,1300.7,63,20,29,31,70.23484133934264,3.4386458333333336
84.87999999999998,12,버티고개역,153.7732236879109,1300.7,30,13,28,6,38.78579684636771,27.54861111111111
32.76,11,버티고개역,153.7732236879109,1300.7,30,13,28,6,38.78579684636771,2.9741319444444443
32.76,11,버티고개역,153.7732236879109,1300.7,30,13,28,6,38.78579684636771,2.9563194444444445
32.76,6,버티고개역,153.7732236879109,1300.7,30,13,28,6,38.78579684636771,2.9563194444444445
32.76,15,버티고개역,153.7732236879109,1300.7,30,13,28,6,38.78579684636771,2.9741319444444443
32.76,10,버티고개역,153.7732236879109,1300.7,30,13,28,6,38.78579684636771,2.9563194444444445
21.45,6,동대문역사문화공원역,356.66310340976054,1300.7,91,35,49,30,133.71080905767624,10.243055555555555
28.43,10,을지로4가역,392.999295768528,1300.7,108,36,53,32,62.70948034329486,12.8125
28.43,10,을지로4가역,392.999295768528,1300.7,108,36,53,32,62.70948034329486,12.8125
59.74,3,신당역,524.9534945478343,1300.7,44,15,23,27,264.0077328980435,28.26388888888889
139.8,10,명동역,325.43124752086374,1300.7,175,51,123,11,53.1320517975455,60.13888888888889
15.97,14,신당역,338.52745922576685,1299.4,23,7,4,23,33.55971284644064,9.305555555555555
139.8,13,명동역,325.43124752086374,1299.4,175,51,123,11,53.1320517975455,65.97222222222223
17.67,19,신당역,174.3397765958725,1299.4,42,14,17,30,87.4723582497348,10.430555555555555
84.97,32,신설동역,533.615752338311,1299.4,21,7,4,23,99.42774589932525,24.694444444444443
84.9918,12,충정로(경기대입구)역,546.5467807347819,1285.6,47,20,55,4,161.22384425777142,40.381944444444436
84.95,12,충정로(경기대입구)역,86.42285253868776,1285.6,73,29,74,4,66.59799483216813,31.048611111111104
59.943,22,충정로(경기대입구)역,546.5467807347819,1284.9,47,20,55,4,161.22384425777142,35.625
84.87999999999998,15,버티고개역,153.7732236879109,1284.9,30,13,28,6,38.78579684636771,29.54861111111111
18.08,6,신당역,335.5910715414943,1284.9,24,8,4,23,71.16580967699376,11.076388888888888
43.056,8,충정로(경기대입구)역,200.555682270846,1284.9,102,32,89,7,114.02735679071988,13.597222222222221
16.37,16,신당역,363.603136827756,1292.9,23,7,4,23,29.19137096272764,10.243055555555555
83.97,6,신당역,642.5304144954268,1292.9,27,9,13,16,145.0156737035655,20.625
84.95999999999998,6,신금호역,472.8633597877952,1292.9,55,17,24,29,25.03257628178961,29.097222222222225
21.45,12,동대문역사문화공원역,356.66310340976054,1292.9,91,35,49,30,133.71080905767624,10.243055555555555
74.31999999999998,5,청구역,182.21889469775084,1292.9,63,19,26,31,131.3865868855368,29.305555555555557
18.08,5,신당역,335.5910715414943,1292.9,24,8,4,23,71.16580967699376,11.076388888888888
59.91,27,신설동역,533.615752338311,1299.8,21,7,4,23,99.42774589932525,24.375
59.91,27,신설동역,533.615752338311,1299.8,21,7,4,23,99.42774589932525,24.375
84.95,11,충정로(경기대입구)역,86.42285253868776,1299.8,73,29,74,4,66.59799483216813,26.25
66.6,2,신당역,642.5304144954268,1299.8,27,9,13,16,145.0156737035655,21.041666666666668
22.75,2,을지로4가역,403.946236658601,1299.8,101,37,51,31,72.19381704190464,11.979166666666666
22.75,11,을지로4가역,403.946236658601,1299.8,101,37,51,31,72.19381704190464,13.645833333333334
59.9808,15,충정로(경기대입구)역,546.5467807347819,1294.2,47,20,55,4,161.22384425777142,29.583333333333332
117.0,1,신당역,524.9534945478343,1294.2,44,15,23,27,264.0077328980435,45.416666666666664
84.87999999999998,15,버티고개역,153.7732236879109,1294.2,30,13,28,6,38.78579684636771,41.458333333333336
59.94,17,버티고개역,153.7732236879109,1294.2,30,13,28,6,38.78579684636771,29.895833333333332
75.45,16,신당역,147.34851997175824,1294.2,42,14,17,30,121.06555380445334,28.125
13.51,9,동대입구역,173.3487208435671,1294.2,87,29,50,29,101.49308138878293,10.3125
15.55,14,신당역,76.31378679879745,1297.9,52,17,26,31,102.6009616168716,10.3125
23.82,10,신당역,170.936712534476,1297.9,50,15,17,31,107.69266249587086,12.135416666666666
84.87999999999998,18,신금호역,358.1312622656157,1297.9,47,17,24,13,392.9343565790587,27.895833333333332
59.89,11,청구역,148.0705761514984,1297.9,63,20,29,31,70.23484133934264,34.375
59.93,8,충정로(경기대입구)역,86.42285253868776,1297.9,73,29,74,4,66.59799483216813,29.0625
23.42,14,신당역,174.3397765958725,1297.9,42,14,17,30,87.4723582497348,16.979166666666668
52.1,6,충무로역,280.85980054223285,1298.0,131,36,71,27,177.86168819127246,10.625
22.75,11,을지로4가역,403.946236658601,1298.0,101,37,51,31,72.19381704190464,12.8125
56.2897,5,서대문역,377.9433754112008,1298.0,140,40,99,9,109.10882594405582,21.125
30.4927,10,상왕십리역,413.01287042336577,1298.0,18,7,4,22,17.8702147977542,13.416666666666666
15.55,12,신당역,76.31378679879745,1298.0,52,17,26,31,102.6009616168716,11.145833333333334
