단지명,전용면적,계약년도,계약일,보증금,월세,층,위도,경도,지하철역,지하철거리,500m음식점수,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,금리,보증금고려월세
서울역센트럴자이,59.943,2022-08-01,2,59850.0,35,25,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/02,1306.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,159.6875
남산타운(임대),32.76,2022-08-01,3,1265.0,16,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/03,1307.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,18.635416666666668
롯데캐슬,84.92,2022-08-01,3,55000.0,10,18,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/03,1307.2,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,124.58333333333331
aaa,84.87,2022-08-01,4,10000.0,160,20,37.5674464828596,127.016527092399,신당역,147.34851997175824,164,2022/08/04,1310.5,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관),2.5,180.83333333333331
롯데캐슬,114.9,2022-08-01,4,5000.0,250,12,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/04,1310.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,260.4166666666667
롯데캐슬,33.62,2022-08-01,4,3850.0,16,8,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/04,1310.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,24.020833333333336
푸른마을(432-921),59.33,2022-08-01,5,18500.0,25,2,37.550932762911,127.00577070098,버티고개역,343.35676606978285,68,2022/08/05,1309.7,10,2,0,1,38,17,38,6,163.77403181654708,송도병원앞,2.5,63.54166666666666
남산타운,84.87999999999998,2022-08-01,5,20000.0,140,7,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/05,1309.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,181.66666666666663
현대,121.14,2022-08-01,5,5000.0,157,1,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/05,1309.7,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,2.5,167.41666666666666
신당파인힐하나유보라,30.2477,2022-08-01,5,4000.0,64,4,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/08/05,1309.7,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,2.5,72.33333333333333
롯데캐슬,84.92,2022-08-01,5,5000.0,184,31,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/05,1309.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,194.41666666666663
충무로엘크루메크로시티2,35.57,2022-08-01,5,2000.0,120,6,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/08/05,1309.7,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,2.5,124.16666666666669
삼성,59.98,2022-08-01,5,30000.0,60,10,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/08/05,1309.7,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,2.5,122.5
삼성,84.95999999999998,2022-08-01,6,30000.0,77,1,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/08/06,1309.7,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,2.5,139.5
브라운스톤(355-0),84.878,2022-08-01,6,5000.0,280,22,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/08/06,1309.7,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,2.5,290.4166666666667
약수하이츠,57.63,2022-08-01,6,20000.0,120,13,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/06,1309.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.5,161.66666666666666
신당파인힐하나유보라,30.2477,2022-08-01,8,4000.0,73,6,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/08/08,1299.3,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,2.5,81.33333333333333
남산트라팰리스,116.11,2022-08-01,10,0.0,493,22,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/08/10,1305.1,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리,2.5,493.0
충무로엘크루메크로시티2,35.55,2022-08-01,10,2000.0,125,19,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/08/10,1305.1,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,2.5,129.16666666666666
현대,83.97,2022-08-01,10,42000.0,36,5,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/10,1305.1,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,2.5,123.5
현대,83.97,2022-08-01,10,42000.0,36,5,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/10,1305.1,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,2.5,123.5
청구e편한세상,84.95999999999998,2022-08-01,10,63000.0,31,7,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/08/10,1305.1,4,1,1,0,63,20,29,31,70.23484133934264,청구역,2.5,162.25
중림동삼성사이버빌리지(임대,31.59,2022-08-01,11,3290.0,7,1,37.5570525633417,126.964843753278,충정로(경기대입구)역,297.14149153187014,105,2022/08/11,1309.1,4,3,10,0,68,27,71,4,274.970024395487,종근당.충정로역,2.5,13.854166666666668
서울역센트럴자이,72.97329999999998,2022-08-01,11,30000.0,200,9,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/11,1309.1,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,262.5
황학동코아루,192.13,2022-08-01,11,10000.0,300,19,37.5667434438878,127.022477811529,신당역,281.09224807306543,77,2022/08/11,1309.1,8,1,0,1,24,8,4,23,82.61857382160969,황학동주민센터,2.5,320.8333333333333
남산타운,114.88,2022-08-01,12,50000.0,61,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/12,1302.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,165.16666666666669
남산타운,84.87999999999998,2022-08-01,12,3000.0,170,18,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/12,1302.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,176.25
롯데캐슬,84.89,2022-08-01,12,10000.0,220,27,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/12,1302.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,240.83333333333331
롯데캐슬,59.94,2022-08-01,12,5000.0,160,14,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/12,1302.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,170.41666666666666
바비엥3,70.46,2022-08-01,12,2000.0,180,17,37.563105962200495,126.969569549275,서대문역,393.14874072626776,181,2022/08/12,1302.5,16,12,29,0,137,39,97,9,39.62660995075856,경찰청.동북아역사재단,2.5,184.16666666666663
서울역센트럴자이,84.97199999999998,2022-08-01,13,70000.0,80,20,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/13,1302.5,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,225.83333333333331
삼정아트테라스정동,13.8874,2022-08-01,15,2000.0,95,7,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/08/15,1302.5,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,2.5,99.16666666666669
덕수궁롯데캐슬,56.2897,2022-08-01,16,2000.0,240,7,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/08/16,1303.1,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,2.5,244.16666666666663
묵정,52.46,2022-08-01,16,2000.0,80,2,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/08/16,1303.1,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가,2.5,84.16666666666667
남산트라팰리스,148.47,2022-08-01,16,0.0,700,24,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/08/16,1303.1,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리,2.5,700.0
롯데캐슬,84.92,2022-08-01,16,5000.0,180,16,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/16,1303.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,190.41666666666663
남산롯데캐슬아이리스,133.98,2022-08-01,16,10000.0,540,29,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/08/16,1303.1,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,2.5,560.8333333333334
남산트라팰리스,148.47,2022-08-01,16,0.0,700,24,37.5539946799726,126.975612746457,서울역,300.40511873242406,54,2022/08/16,1303.1,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리,2.5,700.0
신당파인힐하나유보라,24.3931,2022-08-01,16,1000.0,71,15,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/08/16,1303.1,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,2.5,73.08333333333333
남산타운(임대),32.76,2022-08-01,16,1265.0,16,2,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/16,1303.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,18.635416666666668
남산타운,84.87999999999998,2022-08-01,16,60000.0,90,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/16,1303.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,215.0
덕수궁롯데캐슬,56.2897,2022-08-01,17,50000.0,37,10,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/08/17,1309.6,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,2.5,141.16666666666669
서울역센트럴자이,59.9707,2022-08-01,17,2000.0,231,15,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/17,1309.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,235.16666666666663
현대,66.6,2022-08-01,17,30000.0,60,9,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/17,1309.6,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,2.5,122.5
남산타운,59.94,2022-08-01,17,3000.0,160,5,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/17,1309.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,166.25
삼성사이버빌리지,84.95,2022-08-01,17,30000.0,119,10,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/17,1309.6,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,2.5,181.5
약수하이츠,114.92,2022-08-01,17,40000.0,130,6,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/17,1309.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.5,213.3333333333333
경서,35.85,2022-08-01,18,1000.0,50,2,37.5567624150086,126.977690649242,회현(남대문시장)역,200.50226241997623,299,2022/08/18,1309.8,27,7,24,4,152,47,109,9,87.83506493158505,힐튼호텔,2.5,52.083333333333336
서울역센트럴자이(임대),47.4739,2022-08-01,18,4127.0,18,12,37.5545760844191,126.963956968884,충정로(경기대입구)역,570.352209953056,100,2022/08/18,1309.8,1,2,3,0,39,20,55,4,201.7103826031684,손기정체육공원입구,2.5,26.597916666666663
남산롯데캐슬아이리스,113.46,2022-08-01,18,55000.0,135,14,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/08/18,1309.8,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,2.5,249.5833333333333
롯데캐슬,59.94,2022-08-01,18,30000.0,25,30,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/18,1309.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,87.5
더플레이스충정로,19.95,2022-08-01,18,1000.0,71,2,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/08/18,1309.8,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역,2.5,73.08333333333333
삼성사이버빌리지,59.7,2022-08-01,18,20000.0,87,9,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/18,1309.8,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,2.5,128.66666666666666
삼성사이버빌리지,59.7,2022-08-01,18,20000.0,80,9,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/18,1309.8,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,2.5,121.66666666666666
약수역더시티,18.86,2022-08-01,20,2000.0,85,6,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/08/20,1317.3,18,3,9,1,52,16,29,8,97.22627239547982,약수역,2.5,89.16666666666667
서울역센트럴자이,84.9791,2022-08-01,20,40000.0,190,23,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/20,1317.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,273.3333333333333
서울역센트럴자이,84.9791,2022-08-01,20,40000.0,90,23,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/20,1317.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,173.33333333333331
삼성사이버빌리지,59.7,2022-08-01,20,50000.0,40,5,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/20,1317.3,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,2.5,144.16666666666669
대우디오빌,73.86,2022-08-01,21,5000.0,180,10,37.5550198699539,126.967199040035,서울역,300.47515523891445,91,2022/08/21,1317.3,2,2,10,0,69,27,69,4,106.44698287229602,손기정체육공원입구,2.5,190.41666666666663
남산타운,84.87999999999998,2022-08-01,22,5000.0,195,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/22,1326.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,205.41666666666663
삼정아트테라스정동,17.7034,2022-08-01,22,3000.0,90,7,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/08/22,1326.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,2.5,96.25
신당파인힐하나유보라,30.2477,2022-08-01,22,4000.0,64,10,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/08/22,1326.7,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,2.5,72.33333333333333
삼정아트테라스정동,17.7034,2022-08-01,22,3000.0,90,7,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/08/22,1326.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,2.5,96.25
현대,83.97,2022-08-01,22,39000.0,50,5,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/22,1326.7,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,2.5,131.25
약수하이츠,84.87999999999998,2022-08-01,23,57000.0,10,1,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/23,1338.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.5,128.75
약수하이츠,84.87999999999998,2022-08-01,23,5000.0,220,11,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/23,1338.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.5,230.41666666666663
약수하이츠,65.37,2022-08-01,24,25000.0,60,7,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/08/24,1341.8,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.5,112.08333333333334
약수역더시티,18.86,2022-08-01,25,1000.0,100,7,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/08/25,1341.4,18,3,9,1,52,16,29,8,97.22627239547982,약수역,2.5,102.08333333333331
남산타운,114.88,2022-08-01,25,5250.0,242,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/25,1341.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,252.9375
롯데캐슬,84.9,2022-08-01,25,15000.0,182,28,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/25,1341.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,213.25
삼성사이버빌리지,84.93,2022-08-01,25,38000.0,40,12,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/08/25,1341.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,2.5,119.16666666666669
롯데캐슬,59.94,2022-08-01,25,10000.0,150,22,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/25,1341.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,170.83333333333334
동대문와이즈캐슬,15.55,2022-08-01,25,1000.0,65,11,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/08/25,1341.4,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,2.5,67.08333333333333
삼성V아파트A동,81.62999999999998,2022-08-01,25,15000.0,120,3,37.5614791695009,127.015982724623,청구역,201.17647239941783,119,2022/08/25,1341.4,6,3,1,0,63,19,26,31,115.75278683750209,신당동떡볶이타운.중구여성플라자,2.5,151.25
삼성V아파트A동,81.62999999999998,2022-08-01,25,15000.0,120,3,37.5614791695009,127.015982724623,청구역,201.17647239941783,119,2022/08/25,1341.4,6,3,1,0,63,19,26,31,115.75278683750209,신당동떡볶이타운.중구여성플라자,2.5,151.25
오렌지카운티을지로,12.43,2022-08-01,26,15000.0,6,11,37.5652276672427,127.001411116707,을지로4가역,351.93310458901897,273,2022/08/26,1336.9,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔,2.5,37.25
황학동코아루,84.94,2022-08-01,26,63000.0,11,4,37.5667434438878,127.022477811529,신당역,281.09224807306543,77,2022/08/26,1336.9,8,1,0,1,24,8,4,23,82.61857382160969,황학동주민센터,2.5,142.25
서울역한라비발디센트럴,71.9832,2022-08-01,26,5000.0,200,14,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/08/26,1336.9,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,2.5,210.41666666666663
남산타운,59.94,2022-08-01,26,5000.0,170,5,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/26,1336.9,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,180.41666666666663
신당푸르지오,114.48,2022-08-01,27,40000.0,113,1,37.559864671246096,127.019034279491,청구역,453.60316695705785,100,2022/08/27,1336.9,2,0,1,0,55,15,24,29,62.12000897583936,동화동,2.5,196.3333333333333
청구e편한세상,84.95,2022-08-01,27,10000.0,260,3,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/08/27,1336.9,4,1,1,0,63,20,29,31,70.23484133934264,청구역,2.5,280.8333333333333
래미안하이베르,59.95,2022-08-01,27,20000.0,150,10,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/08/27,1336.9,7,0,1,0,44,15,23,27,264.0077328980435,동화동,2.5,191.66666666666663
정동,45.94,2022-08-01,27,2000.0,90,1,37.5672903727987,126.970294421879,서대문역,364.0627756190722,141,2022/08/27,1336.9,13,15,23,0,137,40,96,9,216.7067166152293,서대문역사거리.농협중앙회,2.5,94.16666666666669
서울역센트럴자이,84.97199999999998,2022-08-01,27,80000.0,50,3,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/27,1336.9,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,216.66666666666663
충무로엘크루메크로시티2,22.75,2022-08-01,27,1000.0,78,13,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/08/27,1336.9,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,2.5,80.08333333333333
동대문와이즈캐슬,15.55,2022-08-01,29,3000.0,47,8,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/08/29,1332.5,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,2.5,53.25
동대문와이즈캐슬,15.55,2022-08-01,29,1000.0,63,8,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/08/29,1332.5,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,2.5,65.08333333333333
남산타운,59.94,2022-08-01,29,30000.0,110,9,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/29,1332.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,172.5
현대,122.275,2022-08-01,29,46000.0,40,15,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/08/29,1332.5,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,2.5,135.83333333333331
롯데캐슬,84.97,2022-08-01,29,30000.0,105,19,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/08/29,1332.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,167.5
남산타운,84.87999999999998,2022-08-01,30,5000.0,140,18,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/30,1347.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,150.41666666666666
청계천두산위브더제니스,46.735,2022-08-01,31,10000.0,250,14,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/08/31,1347.5,12,5,1,10,42,14,17,30,190.9665407319669,신당역.중앙시장앞,2.5,270.8333333333333
남산타운,59.94,2022-08-01,31,10000.0,175,7,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/08/31,1347.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,195.83333333333331
서울역센트럴자이,59.943,2022-08-01,31,5000.0,250,8,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/08/31,1347.5,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,260.4166666666667
서울역센트럴자이,72.99649999999998,2022-09-01,1,30000.0,195,25,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/09/01,1345.1,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,2.5,257.5
삼성,84.95999999999998,2022-09-01,1,30000.0,55,2,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/09/01,1345.1,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,2.5,117.5
남산타운(임대),32.76,2022-09-01,1,1265.0,16,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/01,1345.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,18.635416666666668
남산타운(임대),32.76,2022-09-01,1,1265.0,16,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/01,1345.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,18.635416666666668
남산타운(임대),32.76,2022-09-01,1,2953.0,6,8,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/01,1345.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,12.152083333333334
경서,29.7,2022-09-01,1,0.0,50,6,37.5567624150086,126.977690649242,회현(남대문시장)역,200.50226241997623,299,2022/09/01,1345.1,27,7,24,4,152,47,109,9,87.83506493158505,힐튼호텔,2.5,50.0
남산타운,114.88,2022-09-01,2,50000.0,175,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/02,1351.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,279.1666666666667
래미안하이베르,59.95,2022-09-01,2,15000.0,170,9,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/09/02,1351.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,2.5,201.25
래미안하이베르,59.95,2022-09-01,2,15000.0,170,9,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/09/02,1351.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,2.5,201.25
브라운스톤(355-0),84.878,2022-09-01,2,5000.0,350,34,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/09/02,1351.4,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,2.5,360.4166666666667
브라운스톤(355-0),84.878,2022-09-01,2,5000.0,350,34,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/09/02,1351.4,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원,2.5,360.4166666666667
묵정,52.46,2022-09-01,2,10000.0,40,6,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/09/02,1351.4,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가,2.5,60.83333333333333
순화동더샵,57.58,2022-09-01,2,38000.0,50,11,37.5602669008102,126.972035325682,서울역,348.4606199556672,282,2022/09/02,1351.4,29,6,36,3,143,43,101,9,38.29151534777954,숭례문라마다&스위트호텔,2.5,129.16666666666669
청구e편한세상,84.95999999999998,2022-09-01,2,40000.0,130,5,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/09/02,1351.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역,2.5,213.3333333333333
남산타운(임대),32.76,2022-09-01,2,1265.0,16,14,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/02,1351.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,18.635416666666668
삼성사이버빌리지,59.7,2022-09-01,2,5000.0,137,8,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/09/02,1351.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,2.5,147.41666666666666
묵정,52.46,2022-09-01,3,8000.0,65,7,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/09/03,1351.4,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가,2.5,81.66666666666667
묵정,52.46,2022-09-01,3,8000.0,65,7,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/09/03,1351.4,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가,2.5,81.66666666666667
래미안하이베르,84.97,2022-09-01,3,40000.0,130,6,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/09/03,1351.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,2.5,213.3333333333333
롯데캐슬,84.92,2022-09-01,3,30000.0,110,13,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/09/03,1351.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.5,172.5
약수하이츠,57.63,2022-09-01,3,20000.0,125,2,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/09/03,1351.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.5,166.66666666666666
남산타운,59.94,2022-09-01,3,3000.0,160,5,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/09/03,1351.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.5,166.25
